id,site,nom,version,trad_version,lien_trad,statut,tags,type_moteur,traducteur,relecteur,type_trad,ac,image_url,trad_url,translator_url
159310,F95z,Growing Things Up,S1 v1.04,Intégrée,Intégrée,EN COURS,"3dcg, anal sex, animated, bdsm, big ass, big tits, cheating, creampie, dating sim, female domination, footjob, groping, handjob, lesbian, male domination, male protagonist, milf, oral sex, point & click, romance, sex toys, stripping, teasing, vaginal sex, virgin, voyeurism",RenPy,Joelurmel,,Traduction Humaine,true,https://attachments.f95zone.to/2025/03/4628387_cover-patreon.jpg,,
28844,F95z,Guilty Force: Wish of the Colony,v0.64,Intégrée,Intégrée,TERMINÉ,"2d game, adventure, anal sex, combat, female protagonist, group sex, multiple penetration, oral sex, sci-fi, shooter, side-scroller, vaginal sex",Unity,,,Traduction Automatique,true,https://attachments.f95zone.to/2019/04/297890_297885_Patreon_logo_with_girls.png,,
69735,F95z,Guilty Pleasure,v0.58,v0.57,Traduction (mod inclus),EN COURS,"3dcg, animated, corruption, groping, group sex, harem, lesbian, male protagonist, masturbation, milf, mobile game, oral sex, sex toys, stripping, teasing, vaginal sex, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2021/03/1106505_J88DRKs.png,,
144335,F95z,Gunslinger Moon,Final,Final,Traduction,TERMINÉ,"2dcg, adventure, ai cg, anal sex, big ass, dating sim, gay, group sex, kinetic novel, male protagonist, oral sex, romance, sissification, trap",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/01/2329316_1673550245015.png,,
149140,F95z,Gynocracy,v0.11.1,Intégrée,Intégrée,EN COURS,"3dcg, bdsm, female domination, handjob, humiliation, male protagonist, masturbation, mobile game, netorare, oral sex, sex toys, teasing",RenPy,,,Traduction Automatique,true,https://attachments.f95zone.to/2023/02/2425569_title_1100.jpg,,
196559,F95z,H NTR Chronicles,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, ahegao, animated, big ass, big tits, cheating, female protagonist, handjob, male domination, male protagonist, masturbation, milf, mobile game, multiple protagonist, netorare, oral sex, pov, sex toys, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/02/3410734_Cover.png,,
49395,F95z,Hacker's Restart,v0.8 + Steam Version,v0.8 + Steam Version,Traduction,TERMINÉ,"3dcg, creampie, exhibitionism, groping, interracial, male protagonist, mobile game, oral sex, pov, romance, teasing, vaginal sex, virgin, voyeurism",RenPy,LeRebel71,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2020/07/760769_760600_Patreon_Banner_3_POST.png,,
51437,F95z,Hail Dicktator,v0.90.1,Intégrée,Intégrée,EN COURS,"3dcg, anal sex, animated, bdsm, big ass, big tits, corruption, cosplay, creampie, dating sim, exhibitionism, female domination, female protagonist, footjob, groping, handjob, harem, humiliation, humor, kinetic novel, lesbian, male domination, male protagonist, management, masturbation, mobile game, multiple protagonist, oral sex, romance, sandbox, sex toys, spanking, superpowers, teasing, titfuck, trainer, vaginal sex, virgin, voyeurism",Unity,,,À tester,true,https://attachments.f95zone.to/2021/02/1044036_712525_title-screen_broad.jpg,,
18063,F95z,Haley's Story,v1.1 Pre-Patched,v1.1 Pre-Patched,Traduction,TERMINÉ,"3dcg, anal sex, animated, cheating, corruption, creampie, footjob, group sex, handjob, harem, humor, interracial, lesbian, male protagonist, oral sex, pregnancy, romance, spanking, vaginal sex",RenPy,LeRebel71,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2018/11/193614_1.png,,
33607,F95z,Halfway House,Ep.11 - Bonus 7-9,Ep.11 - Bonus 7-9,Traduction,EN COURS,"3dcg, anal sex, animated, big tits, corruption, creampie, female domination, graphic violence, groping, handjob, lesbian, male protagonist, masturbation, milf, mobile game, oral sex, prostitution, teasing, vaginal sex, virgin, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2019/08/381543_381400_Patreon_Banner2.jpg,,
179668,F95z,Halloween's Whispered Fate,Ep. 1 v0.1,Ep. 1 v0.1,Traduction,ABANDONNÉ,"3dcg, animated, big ass, big tits, cheating, female domination, male protagonist, milf, oral sex, romance",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/10/3064354_main.png,,
181904,F95z,Hands Of Gold,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, creampie, group sex, harem, male domination, male protagonist, masturbation, oral sex, romance, vaginal sex",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2023/11/3114994_1700144852527.png,,
152,LewdCorner,Happy Memories: Sleeping With Sis,1.0 Final,1.0 Final,Traduction,TERMINÉ,"3dcg, loli, male protagonist, shota, sleep sex",RenPy,Traducteur Anonyme,,Traduction Semi-Automatique,false,https://lewdcorner.com/attachments/prev1-png.1834/,,
154426,F95z,Happy New Year 2023,Final,Intégrée,Intégrée,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, cheating, fantasy, group sex, humor, interracial, male protagonist, oral sex, swinging, vaginal sex",RenPy,,,À tester,true,https://attachments.f95zone.to/2023/03/2531662_HNY_mainmenu.jpg,,
14536,F95z,Hard Exam,Part 1,Part 1,Traduction,TERMINÉ,"3dcg, animated, big ass, female protagonist, groping, handjob, lesbian, oral sex, spanking, vaginal sex",RenPy,Franky28,,Traduction Humaine,false,https://attachments.f95zone.to/2018/07/131413_main_menu.jpg,,
14536,F95z,Hard Exam,Part 2,Part 2,Traduction,TERMINÉ,"3dcg, animated, big ass, female protagonist, groping, handjob, lesbian, oral sex, spanking, vaginal sex",RenPy,Franky28,,Traduction Humaine,false,https://attachments.f95zone.to/2018/07/131413_main_menu.jpg,,
14536,F95z,Hard Exam,Part 1-3,Part 1-3,Traduction,EN COURS,"3dcg, animated, big ass, female protagonist, groping, handjob, lesbian, oral sex, spanking, vaginal sex",RenPy,Frelon71,,Traduction Humaine,true,https://attachments.f95zone.to/2018/07/131413_main_menu.jpg,,
107137,F95z,Hard to Love,v0.28 bugfix2,v0.28 bugfix2,Traduction,EN COURS,"3dcg, ai cg, animated, big ass, big tits, corruption, creampie, graphic violence, groping, group sex, harem, male protagonist, oral sex, prostitution, romance, stripping, teasing, vaginal sex, virgin",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2022/11/2222576_banner_patreon.png,,
108040,F95z,Hardcore Femdom,v1.03,v1.03,Traduction,EN COURS,"3dcg, adventure, big ass, big tits, female domination, gay, horror, humiliation, interracial, male domination, male protagonist, netorare, sissification, spanking, transformation, vaginal sex",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2023/12/3214098_81.png,,
35830,F95z,HardLove,v0.5,v0.5,Traduction,ABANDONNÉ,"3dcg, incest, male domination, male protagonist, masturbation, mobile game, rape, sexual harassment, slave, spanking",RenPy,Franky28,,Traduction Humaine,true,https://attachments.f95zone.to/2019/11/483313_1.png,,
225373,F95z,Harem Corruption,v10.0 Public,v9.0 Public,Traduction,EN COURS,"3dcg, animated, big ass, big tits, corruption, dating sim, handjob, harem, lesbian, male protagonist, masturbation, milf, mobile game, monster girl, romance, sandbox",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/09/4063027_ylCZX6.png,,
132740,F95z,Harem Dream World,v0.4.1.2,v0.4.1.2,Traduction,EN COURS,"3dcg, animated, creampie, fantasy, groping, handjob, harem, lesbian, male protagonist, masturbation, monster girl, oral sex, pov, sandbox, vaginal sex",RenPy,Pinpin007,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2024/06/3761395_MainMenu.png,,
272518,F95z,Harem Fantasy,v1.0.59,Intégrée,Intégrée,TERMINÉ,"2dcg, adventure, ai cg, anal sex, animated, big ass, big tits, fantasy, furry, futa/trans, groping, group sex, harem, lesbian, male protagonist, mobile game, monster girl, teasing, trap, vaginal sex",Unity,,Envy*,Traduction Humaine,true,https://attachments.f95zone.to/2025/10/5335861_1759506501967.png,,
12760,F95z,Harem Hotel,v0.19.1,v0.19.1,Traduction,EN COURS,"3dcg, ahegao, anal sex, animated, bdsm, big tits, corruption, cosplay, creampie, dating sim, exhibitionism, female domination, footjob, groping, group sex, harem, lactation, lesbian, male domination, male protagonist, masturbation, mobile game, oral sex, sandbox, spanking, titfuck, trainer, urination, vaginal sex, virgin, voyeurism",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2022/04/1769693_HH_LOGO2.png,,
182105,F95z,Harmony Girls,v0.5.2 Public,Intégrée,Intégrée,EN COURS,"3dcg, anal sex, animated, big ass, big tits, creampie, exhibitionism, female domination, female protagonist, footjob, futa/trans, group sex, handjob, humiliation, interracial, lesbian, management, masturbation, multiple penetration, oral sex, pov, prostitution, sex toys, simulator, spanking, swinging, teasing, titfuck, trainer, urination, vaginal sex, virgin, voyeurism",RenPy,,,Traduction Automatique,true,https://attachments.f95zone.to/2026/01/5657861_F95BannerV052.jpg,,
218474,F95z,Harmony Haven,Ch.3 v1.0,Ch. 1 v0.8.5,Traduction,EN COURS,"3dcg, anal sex, animated, big ass, big tits, cheating, corruption, cosplay, exhibitionism, female protagonist, footjob, groping, handjob, harem, interracial, male domination, male protagonist, masturbation, milf, mobile game, multiple protagonist, netorare, oral sex, pov, romance, spanking, stripping, swinging, teasing, vaginal sex, voyeurism",RenPy,Joelurmel,,Traduction Automatique,true,https://attachments.f95zone.to/2024/07/3901035_Harmony_haven.png,,
244811,F95z,Harvesting Corruption,v0.0.22,v0.0.22,Traduction,EN COURS,"3dcg, animated, corruption, dating sim, female protagonist, groping, handjob, harem, male protagonist, masturbation, oral sex, point & click, pregnancy, sandbox, stripping, urination, voyeurism",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2026/02/5771814_HC_GameCover_GIF.gif,,
229340,F95z,Haunted University,v0.1,Intégrée,Intégrée,ABANDONNÉ,"3dcg, adventure, animated, big ass, big tits, dating sim, harem, horror, humor, interracial, male protagonist, paranormal, romance, teasing, vaginal sex, virgin, voyeurism",RenPy,,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2024/10/4165788_Cover.png,,
116385,F95z,Heart City Stories Ep. 1: Friendly Favours,v1.05,v1.05,Traduction,TERMINÉ,"2dcg, animated, creampie, internal view, male protagonist, oral sex, romance, teasing, titfuck, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/07/3838717_FF_Patreon_banner.png,,
63437,F95z,Heart Problems,Christmas Special,v0.10,Traduction,EN COURS,"3dcg, animated, big ass, big tits, corruption, creampie, groping, handjob, harem, humiliation, male protagonist, milf, mobile game, oral sex, romance, teasing, titfuck, vaginal sex",RenPy,Podus,,Traduction Humaine,true,https://attachments.f95zone.to/2020/11/904731_aaaaa.jpg,,
241164,F95z,Heaven's Door,Ch. 3 v0.3,Ch. 3 v0.3,Traduction,EN COURS,"3dcg, animated, big ass, big tits, creampie, futa/trans, groping, handjob, harem, humor, interracial, male protagonist, milf, oral sex, romance, stripping, teasing, vaginal sex, virgin",RenPy,Frelon31,,Traduction Humaine,true,https://attachments.f95zone.to/2025/01/4481628_Cover.png,,
256222,F95z,Heliorise,v0.2.1,v0.2.0b,Traduction,EN COURS,"3dcg, adventure, animated, big ass, big tits, corruption, creampie, female domination, graphic violence, groping, handjob, harem, horror, humor, interracial, male domination, male protagonist, masturbation, milf, mobile game, oral sex, point & click, pov, religion, romance, sex toys, spanking, teasing, titfuck, vaginal sex",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2025/05/4897316_coverbanner.png,,
225176,F95z,Hell SexBurger,v0.0.6.4,Intégrée,Intégrée,EN COURS,"2d game, 2dcg, animated, bdsm, big ass, big tits, combat, female protagonist, groping, lesbian, management, masturbation, mobile game, monster girl, voyeurism",Unity,,,À tester,true,https://attachments.f95zone.to/2024/09/4058097_Cover.png,,
193193,F95z,Hello Baby,v1.04,v1.04,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, bukkake, creampie, female protagonist, group sex, humor, interracial, lactation, lesbian, male protagonist, masturbation, milf, mobile game, multiple endings, multiple penetration, multiple protagonist, oral sex, romance, teasing, vaginal sex, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2024/02/3374957_6MApif.jpg,,
28402,F95z,Helping My Aunt Make Her Amateur Porn Debut,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, big tits, exhibitionism, male protagonist, oral sex, vaginal sex",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2019/04/292161_292139_Aunts_Debut_Banner.jpg,,
44157,F95z,Helping Out The Neighbor,Final,Final,Traduction,TERMINÉ,"3dcg, cheating, creampie, handjob, kinetic novel, male protagonist, netorare, vaginal sex",RenPy,Gking2392,,Traduction Humaine,true,https://attachments.f95zone.to/2020/01/537259_537250_Screenshot_104.png,,
13854,F95z,Hen-Party,v1.01,v1.01,Traduction,TERMINÉ,"2dcg, anal sex, gay, group sex, male protagonist, oral sex, sissification, trap",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2018/06/123249_HMwSeO620J.jpg,,
181223,F95z,Henry's Adventures,v0.9.9 Alpha,Intégrée,Intégrée,EN COURS,"3dcg, adventure, anal sex, animated, big ass, big tits, creampie, fantasy, handjob, harem, interracial, male domination, male protagonist, milf, mobile game, monster girl, oral sex, romance, vaginal sex",RenPy,,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2024/05/3644463_mEUJKj.png,,
170738,F95z,Hentai Camp Demons,Final,Final,Traduction,TERMINÉ,"2dcg, anal sex, animated, big tits, fantasy, graphic violence, groping, horror, kinetic novel, male protagonist, teasing",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/11/3103924_IMZ8F.png,,
170726,F95z,Hentai Camp Girls,Final,Final,Traduction,TERMINÉ,"2dcg, ahegao, anal sex, animated, big tits, creampie, fantasy, graphic violence, groping, horror, kinetic novel, male protagonist, mobile game, teasing, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/08/2867153_9isj8N.png,,
181403,F95z,Hentai Camp Guards,Final,Final,Traduction,TERMINÉ,"2dcg, animated, big tits, fantasy, futa/trans, groping, kinetic novel, male protagonist, mobile game, teasing, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/11/3103880_gOoX7F.png,,
36832,F95z,Hentai Mosaique Puzzle,v1.0.1.1,Intégrée,Intégrée,TERMINÉ,"2d game, 2dcg, puzzle, stripping",Unity,,,Traduction Humaine,true,https://attachments.f95zone.to/2019/09/414876_screenshot4_1.jpg,,
36831,F95z,Hentai Mosaique VIP Room,v1.0.0,Intégrée,Intégrée,TERMINÉ,"2d game, 2dcg, puzzle, stripping",Unity,,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2019/09/414866_screenshot3_1.jpg,,
229062,F95z,Hentai Stories,v2025-02-21,Intégrée,Intégrée,TERMINÉ,"2dcg, anal sex, animated, big ass, big tits, footjob, groping, group sex, handjob, lesbian, male protagonist, masturbation, milf, oral sex, puzzle, sex toys, spanking, titfuck, vaginal sex",Unity,,Envy*,Traduction Humaine,false,https://attachments.f95zone.to/2024/10/4164496_Cover.jpg,,
97295,F95z,Her Birthday,Final,Final,Traduction,TERMINÉ,"3dcg, animated, groping, male protagonist, oral sex, vaginal sex",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2021/10/1479900_dlgscreen.jpg,,
137206,F95z,Her Desire,S3 Ch.6 v0.36,S3 Ch.5 v0.35,Traduction (mod inclus),EN COURS,"3dcg, ai cg, anal sex, animated, big ass, big tits, cheating, corruption, creampie, exhibitionism, female protagonist, handjob, interracial, lesbian, masturbation, milf, mobile game, multiple penetration, oral sex, romance, swinging, teasing, urination, vaginal sex, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2024/03/3440057_HD_cover_f95_2.png,,
137206,F95z,Her Desire saison 1,S1 Ch. 11 v.0.11,S1 Ch. 11 v.0.11,Traduction,TERMINÉ,"3dcg, animated, big ass, big tits, cheating, corruption, creampie, female protagonist, incest, lesbian, masturbation, milf, mobile game, oral sex, romance, urination, vaginal sex, voyeurism",RenPy,Laurent Rochette,,Traduction Semi-Automatique,false,https://attachments.f95zone.to/2024/03/3440057_HD_cover_f95_2.png,,
137206,F95z,Her Desire saison 2,S2 Ch. 10 v0.20,S2 Ch. 10 v0.20,Traduction (mod inclus),TERMINÉ,"3dcg, animated, big ass, big tits, cheating, corruption, creampie, female protagonist, handjob, lesbian, masturbation, milf, mobile game, oral sex, romance, swinging, teasing, urination, vaginal sex, voyeurism",RenPy,Frelon71,,Traduction Automatique,false,https://attachments.f95zone.to/2024/03/3440057_HD_cover_f95_2.png,,
83972,F95z,Her Heart's Desire : Remake,v1.99,v1.99,Traduction,EN COURS,"3dcg, anal sex, animated, creampie, dating sim, exhibitionism, footjob, group sex, handjob, harem, humor, interracial, lesbian, male protagonist, masturbation, multiple endings, multiple penetration, oral sex, pov, pregnancy, romance, sex toys, spanking, stripping, teasing, titfuck, vaginal sex, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2025/05/4848994_library_hero_english-forum-thread.jpg,,
